0.595128 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.375
0.595128 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.38
0.595135 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.385
0.595141 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.39
0.595141 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.395
0.595141 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.4
0.595141 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.405
0.595148 0.508997 0.597966 0.730634 0.665197|Ave(z)|<0.41
0.595148 0.509013 0.597966 0.730634 0.665197|Ave(z)|<0.415
0.595148 0.509013 0.597966 0.730634 0.665197|Ave(z)|<0.42
0.595148 0.509013 0.597966 0.730634 0.665197|Ave(z)|<0.425
0.595155 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.43
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.435
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.44
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.445
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.45
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.455
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.46
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.465
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.47
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.475
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.48
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.485
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.49
0.595162 0.509013 0.597966 0.730626 0.665197|Ave(z)|<0.495
